#This file is separated into three sections, each titled starting with a "#".
#The first are general spelling variants that need to be altered in CCH to match the eFlora variants
#Others are names that will likely be adopted by the eFlora in the future because the accepted spelling is not official
#according to the international code.
#The second section are name variant with and without hypens. Many compound names with hypens are no longer accepted by the international code.
#The last section are names where the suffix has changed due to a change in the recognition of a genus name gender (for example Nama demissum ==> Nama demissa)

#Format: orthographic variant[tab]accepted name[tab]where orthographic used (optional if known)
#nothospecies variants
Calamagrostis canadensis subsp. langsdorfi	Calamagrostis canadensis subsp. langsdorffii
Calamagrostis canadensis subsp. langsdorfii	Calamagrostis canadensis subsp. langsdorffii
Calamagrostis canadensis var. langsdorffi	Calamagrostis canadensis var. langsdorffii
Calamagrostis canadensis var. langsdorfi	Calamagrostis canadensis var. langsdorffii
Calamagrostis canadensis var. langsdorfii	Calamagrostis canadensis var. langsdorffii
Calamagrostis halleriana var. langdorffi	Calamagrostis halleriana var. langdorffii
Calamagrostis halleriana var. langdorfi	Calamagrostis halleriana var. langdorffii
Calamagrostis halleriana var. langdorfii	Calamagrostis halleriana var. langdorffii
Calamagrostis langsdorffi	Calamagrostis langsdorffii
Calamagrostis langsdorfi	Calamagrostis langsdorffii
Calamagrostis langsdorfii	Calamagrostis langsdorffii
Calamagrostis purpurea var. langdorffi	Calamagrostis purpurea var. langdorffii
Calamagrostis purpurea var. langdorfi	Calamagrostis purpurea var. langdorffii
Calamagrostis purpurea var. langdorfii	Calamagrostis purpurea var. langdorffii
Calliandra tweedii	Calliandra tweediei
Calochortus caeruleus var. westoni	Calochortus coeruleus var. westonii
Calochortus coeruleus var. westoni	Calochortus coeruleus var. westonii
Cardamine gambeli	Cardamine gambelii
Cardamine gambelli	Cardamine gambelii
Cardamine gambellii	Cardamine gambelii	
Cardionema ramosissima	Cardionema ramosissimum	TROPICOS
Carex tompkinsi	Carex tompkinsii
Carum gairdneri var. latifolia	Carum gairdneri var. latifolium
Carum lemmoni	Carum lemmonii
Castilleja applegatei subsp. martini	Castilleja applegatei subsp. martinii
Castilleja ewani	Castilleja ewanii
Castilleja gleasonii	Castilleja gleasoni	JM
Castilleja hoffmanni	Castilleja hoffmannii
Castilleja linariaefolia	Castilleja linariifolia
Castilleja linariaefolia f. omnipubescens	Castilleja linariifolia f. omnipubescens
Castilleja linariaefolia var. linariaefolia	Castilleja linariifolia var. linariifolia
Castilleja linariaefolia var. omnipubescens	Castilleja linariifolia var. omnipubescens
Castilleja martini	Castilleja martinii
Castilleja martini	Castilleja martinii var. clokeyi
Castilleja martini subsp. ewani	Castilleja martinii subsp. ewanii
Castilleja martini subsp. martini	Castilleja martinii subsp. martinii
Castilleja martini var. clokeyi	Castilleja martinii var. clokeyi
Castilleja martini var. ewani	Castilleja martinii var. ewanii
Castilleja martini var. martini	Castilleja martinii var. martinii
Castilleja peirsoni	Castilleja peirsonii
Caulanthus coulteri var. lemmoni	Caulanthus coulteri var. lemmonii
Caulanthus lemmoni	Caulanthus lemmonii
Ceanothus ferrisae	Ceanothus ferrisiae	CP
Ceanothus rodericki	Ceanothus roderickii
Cephalanthera austinae	Cephalanthera austiniae
Cerasus lyoni	Cerasus lyonii
Cercocarpus traskae	Cercocarpus traskiae
Cereus engelmanni	Cereus engelmannii
Cheilanthes carlotta-hallae	Cheilanthes carlotta-halliae
Cheilanthes clevelandi	Cheilanthes clevelandii
Cheilanthes wootoni	Cheilanthes wootonii
Chenopodium berlandieri subsp. zschackii	Chenopodium berlandieri subsp. zschackei	JM
Chenopodium berlandieri var. zschackii	Chenopodium berlandieri var. zschackei	JM;SMASCH;CP
Chorizanthe angustifolia var. eastwoodae	Chorizanthe angustifolia var. eastwoodiae
Chrysoma merriami	Chrysoma merriamii
Chrysothamnus bigelovi	Chrysothamnus bigelovii
Chrysothamnus bigelowi	Chrysothamnus bigelovii
Chrysothamnus bigelowii	Chrysothamnus bigelovii
Chrysothamnus nauseosus subsp. bigelovi	Chrysothamnus nauseosus subsp. bigelovii
Chrysothamnus nauseosus subsp. bigelowi	Chrysothamnus nauseosus subsp. bigelovii
Chrysothamnus nauseosus subsp. bigelowii	Chrysothamnus nauseosus subsp. bigelovii
Chrysothamnus nauseosus var. bigelovi	Chrysothamnus nauseosus var. bigelovii
Chrysothamnus nauseosus var. bigelowi	Chrysothamnus nauseosus var. bigelovii
Chrysothamnus nauseosus var. bigelowii	Chrysothamnus nauseosus var. bigelovii
Clarkia biloba subsp. brandegeae	Clarkia biloba subsp. brandegeeae
Cogswellia macdougali	Cogswellia macdougalii
Collinsia rattani	Collinsia rattanii
Cordylanthus rigidus subsp. setiger	Cordylanthus rigidus subsp. setiger
Cordylanthus rigidus subsp. setigerus	Cordylanthus rigidus subsp. setiger	
Cordylanthus rigidus var. setigerus	Cordylanthus rigidus var. setiger
Cornus nuttalii	Cornus nuttallii
Cornus nuttalli	Cornus nuttallii
Cotoneaster franchetti	Cotoneaster franchetii
Cotula pilulifera	Cotula pilulifer
Cotyledon saxosum	Cotyledon saxosa
Cowania mexicana var. stansburiana	Cowania mexicana var. stansburyana
Cowania stansburiana	Cowania stansburyana
Croton setigerus	Croton setiger	
Cryptantha barbigera var. fergusonae	Cryptantha barbigera var. fergusoniae
Cryptantha brandegei	Cryptantha brandegeei
Cryptantha clemensae	Cryptantha clemensiae
Cryptantha clevelandi	Cryptantha clevelandii
Cryptantha clevelandi var. brandegei	Cryptantha clevelandii var. brandegeei
Cryptantha clevelandi var. clevelandi	Cryptantha clevelandii var. clevelandii
Cryptantha clevelandi var. florosa	Cryptantha clevelandii var. florosa
Cryptantha fergusonae	Cryptantha fergusoniae
Cryptantha rostellata var. spithamea	Cryptantha rostellata var. spithamaea
Cryptantha torreyana var. traskae	Cryptantha torreyana var. traskiae
Cryptantha traskae	Cryptantha traskiae
Cryptantha watsoni	Cryptantha watsonii
Cymopterus gilmani	Cymopterus gilmanii
Cryptantha hanseni	Cryptantha hansenii
Cyperus esculentus var. heermanni	Cyperus esculentus var. heermannii
Cyperus heermanni	Cyperus heermannii
Cyperus owani	Cyperus owanii
Cyperus phymatodes var. heermanni	Cyperus phymatodes var. heermannii
Dalea fremontii var. simplifolia	Dalea fremontii var. simplicifolia
Deinandra bacigalupi	Deinandra bacigalupii
Delphinium blochmanae	Delphinium blochmaniae
Delphinium hanseni	Delphinium hansenii
Delphinium hanseni subsp. hanseni	Delphinium hansenii subsp. hansenii
Delphinium hanseni subsp. kernense	Delphinium hansenii subsp. kernense
Delphinium hanseni var. arcuatum	Delphinium hansenii var. arcuatum
Delphinium hanseni var. hanseni	Delphinium hansenii var. hansenii
Delphinium hanseni var. kernense	Delphinium hansenii var. kernense
Delphinium hesperium var. hanseni	Delphinium hesperium var. hansenii
Delphinium hutchinsonae	Delphinium hutchinsoniae
Delphinium parryi subsp. blochmanae	Delphinium parryi subsp. blochmaniae
Delphinium parryi subsp. eastwoodae	Delphinium parryi subsp. eastwoodiae
Delphinium parryi var. blochmanae	Delphinium parryi var. blochmaniae
Dendromecon brandegei	Dendromecon brandegeei
Dendromecon ellipticum	Dendromecon elliptica
Deweya hartwegi	Deweya hartwegii
Deyeuxia langsdorffi	Deyeuxia langsdorffii
Deyeuxia langsdorfi	Deyeuxia langsdorffii
Deyeuxia langsdorfii	Deyeuxia langsdorffii
Dianthus prolifera	Dianthus prolifer
Dicoria brandegei	Dicoria brandegeei
Dicoria canescens subsp. brandegei	Dicoria canescens subsp. brandegeei
Dicoria canescens subsp. clarkae	Dicoria canescens subsp. clarkiae
Dicoria canescens var. brandegei	Dicoria canescens var. brandegeei
Dicoria clarkae	Dicoria clarkiae
Didymopanax papyriferus	Didymopanax papyrifer
Dodecatheon clevelandi	Dodecatheon clevelandii	JM; TROPICOS
Dodecatheon clevelandi subsp. clevelandi	Dodecatheon clevelandii subsp. clevelandii
Dodecatheon clevelandi subsp. insulare	Dodecatheon clevelandii subsp. insulare
Dodecatheon clevelandi subsp. insularis	Dodecatheon clevelandii subsp. insulare
Dodecatheon clevelandi subsp. patulum	Dodecatheon clevelandii subsp. patulum
Dodecatheon clevelandi subsp. sanctarum	Dodecatheon clevelandii subsp. sanctarum
Dodecatheon clevelandi var. clevelandi	Dodecatheon clevelandii var. clevelandii	TROPICOS
Dodecatheon clevelandi var. insulare	Dodecatheon clevelandii var. insulare	TROPICOS
Dodecatheon clevelandi var. patulum	Dodecatheon clevelandii var. patulum
Dodecatheon clevelandii subsp. insularis	Dodecatheon clevelandii subsp. insulare
Dodecatheon clevelandii var. insularis	Dodecatheon clevelandii var. insulare
Dodecatheon hendersoni	Dodecatheon hendersonii
Dodecatheon hendersoni subsp. hanseni	Dodecatheon hendersonii subsp. hansenii
Dodecatheon hendersoni var. hanseni	Dodecatheon hendersonii var. hansenii
Dodecatheon meadia var. hendersoni	Dodecatheon meadia var. hendersonii
Doellingeria engelmanni	Doellingeria engelmannii
Draba lemmoni	Draba lemmonii
Draba lemmoni var. incrassata	Draba lemmonii var. incrassata
Draba lemmoni var. lemmoni	Draba lemmonii var. lemmonii
Drymocallis glandulosa subsp. hanseni	Drymocallis glandulosa subsp. hansenii
Drymocallis hanseni	Drymocallis hansenii
Dudleya abramsi	Dudleya abramsii
Dudleya abramsi subsp. abramsi	Dudleya abramsii subsp. abramsii
Dudleya abramsi subsp. affinis	Dudleya abramsii subsp. affinis
Dudleya abramsi subsp. bettinae	Dudleya abramsii subsp. bettinae
Dudleya abramsi subsp. calcicola	Dudleya abramsii subsp. calcicola
Dudleya abramsi subsp. murina	Dudleya abramsii subsp. murina
Dudleya abramsi subsp. parva	Dudleya abramsii subsp. parva
Dudleya blochmanae	Dudleya blochmaniae
Eatonella congdoni	Eatonella congdonii
Eburophyton austinae	Eburophyton austiniae
Echinocactus johnsoni	Echinocactus johnsonii
Echinocactus johnsoni subsp. johnsoni	Echinocactus johnsonii subsp. johnsonii
Echinocactus johnsoni subsp. lutescens	Echinocactus johnsonii subsp. lutescens
Echinocactus johnsoni var. johnsoni	Echinocactus johnsonii var. johnsonii
Echinocactus johnsoni var. lutescens	Echinocactus johnsonii var. lutescens
Echinocactus johnsoni var. octocentrus	Echinocactus johnsonii var. octocentrus
Echinocereus engelmanni	Echinocereus engelmannii
Echinomastus johnsoni	Echinomastus johnsonii
Echinomastus johnsoni var. johnsoni	Echinomastus johnsonii var. johnsonii
Echinomastus johnsoni var. lutescens	Echinomastus johnsonii var. lutescens
Echinopanax papyriferus	Echinopanax papyrifer
Encelia actonii	Encelia actoni	
Encelia virginensis subsp. actonii	Encelia virginensis subsp. actoni
Encelia virginensis var. actonii	Encelia virginensis var. actoni
Epilobium alsineifolium var. hornemanni	Epilobium alsineifolium var. hornemannii
Epilobium hornemanni	Epilobium hornemannii
Epilobium hornemanni subsp. hornemanni	Epilobium hornemannii subsp. hornemannii
Epilobium hornemanni var. hornemanni	Epilobium hornemannii var. hornemannii
Erechtites arguta	Erechtites argutus
Erechtites glomerata var. glomerata	Erechtites glomeratus var. glomeratus
Erechtites glomerata	Erechtites glomeratus	JM
Erechtites hieracifolia	Erechtites hieraciifolius
Erechtites hieracifolia	Erechtites hieraciifolius	JM
Erechtites hieracifolia var. hieracifolia	Erechtites hieraciifolius var. hieraciifolius	JM
Erechtites hieraciifolia	Erechtites hieraciifolius
Erechtites minima	Erechtites minimus
Erechtites minima	Erechtites minimus	
Eremocarpus setigerus	Eremocarpus setiger
Eremogone ferrisae	Eremogone ferrisiae
Eremogone macradenia var. ferrisae	Eremogone macradenia var. ferrisiae
Eriastrum brandegeae	Eriastrum brandegeeae	CP
Eriastrum pluriflorum subsp. sherman-hoytae	Eriastrum pluriflorum subsp. sherman-hoytiae
Eriastrum pluriflorum var. sherman-hoytae	Eriastrum pluriflorum var. sherman-hoytiae
Ericameria nauseosa var. bigelowii	Ericameria nauseosa var. bigelovii
Erigeron austinae	Erigeron austiniae
Erigeron chrysopsidis subsp. austinae	Erigeron chrysopsidis subsp. austiniae
Erigeron chrysopsidis var. austinae	Erigeron chrysopsidis var. austiniae
Erigeron clokeyi var. pinzlae	Erigeron clokeyi var. pinzliae
Erigeron compositum	Erigeron compositus
Erigeron compositum var. compositum	Erigeron compositus var. compositus
Erigeron compositum var. discoideum	Erigeron compositus var. discoideus
Eriocoma lemmoni	Eriocoma lemmonii
Eriodictyon traskae	Eriodictyon traskiae
Eriogonum baileyi var. davidsoni	Eriogonum baileyi var. davidsonii
Eriogonum cespitosum	Eriogonum caespitosum
Eriogonum davidsoni	Eriogonum davidsonii
Eriogonum gilmani	Eriogonum gilmanii
Eriogonum heermanni	Eriogonum heermannii
Eriogonum heermanni subsp. argense	Eriogonum heermannii subsp. argense
Eriogonum heermanni subsp. floccosum	Eriogonum heermannii subsp. floccosum
Eriogonum heermanni subsp. flocossum	Eriogonum heermannii subsp. floccosum
Eriogonum heermanni subsp. heermanni	Eriogonum heermannii subsp. heermanni
Eriogonum heermanni subsp. heermanni	Eriogonum heermannii subsp. heermannii
Eriogonum heermanni subsp. humilius	Eriogonum heermannii subsp. humilius
Eriogonum heermanni subsp. occidentale	Eriogonum heermannii subsp. occidentale
Eriogonum heermanni subsp. sulcatum	Eriogonum heermannii subsp. sulcatum
Eriogonum heermanni var. argense	Eriogonum heermannii var. argense
Eriogonum heermanni var. floccosum	Eriogonum heermannii var. floccosum
Eriogonum heermanni var. flocossum	Eriogonum heermannii var. floccosum
Eriogonum heermanni var. heermanni	Eriogonum heermannii var. heermanni
Eriogonum heermanni var. heermanni	Eriogonum heermannii var. heermannii
Eriogonum heermanni var. humilius	Eriogonum heermannii var. humilius
Eriogonum heermanni var. occidentale	Eriogonum heermannii var. occidentale
Eriogonum heermanni var. sulcatum	Eriogonum heermannii var. sulcatum
Eriogonum microthecum	Eriogonum microtheca
Eriogonum microthecum var. alpinum	Eriogonum microtheca var. alpinum
Eriogonum microthecum var. ambiguum	Eriogonum microtheca var. ambiguum
Eriogonum microthecum var. corymbosoides	Eriogonum microtheca var. corymbosoides
Eriogonum microthecum var. foliosum	Eriogonum microtheca var. foliosum
Eriogonum microthecum var. johnstonii	Eriogonum microtheca var. johnstonii
Eriogonum microthecum var. lacus-ursi	Eriogonum microtheca var. lacus-ursi
Eriogonum microthecum var. lapidicola	Eriogonum microtheca var. lapidicola
Eriogonum microthecum var. laxiflorum	Eriogonum microtheca var. laxiflorum
Eriogonum microthecum var. panamintense	Eriogonum microtheca var. panamintense
Eriogonum microthecum var. schoolcraftii	Eriogonum microtheca var. schoolcraftii
Eriogonum microthecum var. simpsonii	Eriogonum microtheca var. simpsonii
Eriogonum molestum var. davidsoni	Eriogonum molestum var. davidsonii
Eriogonum nortoni	Eriogonum nortonii
Eriogonum stokesae	Eriogonum stokesiae
Eriogonum vimineum subsp. nortoni	Eriogonum vimineum subsp. nortonii
Eriogonum vimineum var. davidsoni	Eriogonum vimineum var. davidsonii
Eriophorum crinigerum	Eriophorum criniger	JM
Eriophyllum rixfordi	Eriophyllum rixfordii
Eryngium jepsoni	Eryngium jepsonii
Eryngium mathiasae	Eryngium mathiasiae
Eryngium pendletonensis	Eryngium pendletonense	CNPS
Erythranthe taylori	Erythranthe taylorii
Erythronium hartwegi	Erythronium hartwegii
Eschscholzia lemmoni subsp. kernensis	Eschscholzia lemmonii subsp. kernensis
Eschscholzia lemmoni subsp. lemmoni	Eschscholzia lemmonii subsp. lemmonii
Eschscholzia lemmoni var. cuspidata	Eschscholzia lemmonii var. cuspidata
Eschscholzia lemmoni var. laxa	Eschscholzia lemmonii var. laxa
Eschscholzia lemmoni var. lemmoni	Eschscholzia lemmonii var. lemmonii
Eucalyptus lehmanni	Eucalyptus lehmannii
Eucephalus engelmanni	Eucephalus engelmannii
Euodia danielli	Euodia daniellii
Ferocactus johnsoni	Ferocactus johnsonii
Festuca eastwoodae	Festuca eastwoodiae
Fritillaria brandegei	Fritillaria brandegeei
Fritillaria brandegei	Fritillaria brandegeei	CP
Fritillaria eastwoodae	Fritillaria eastwoodiae
Fritillaria hutchinsoni	Fritillaria hutchinsonii
Funastrum cynanchoides var. hartwegi	Funastrum cynanchoides var. hartwegii
Funastrum hartwegi	Funastrum hartwegii
Galium hilendae	Galium hilendiae
Galium hilendae subsp. carneum	Galium hilendiae subsp. carneum
Galium hilendae subsp. hilendae	Galium hilendiae subsp. hilendiae
Galium hilendae subsp. kingstonense	Galium hilendiae subsp. kingstonense
Gentiana copelandi	Gentiana copelandii
Gerbera jamesoni	Gerbera jamesonii
Gilia hoffmanni	Gilia hoffmannii
Gilia lemmoni	Gilia lemmonii
Gilia rattani	Gilia rattanii
Gilia sherman-hoytae	Gilia sherman-hoytiae
Glyceria lemmoni	Glyceria lemmonii
Godetia hanseni	Godetia hansenii
Grossularia congdoni	Grossularia congdonii
Habenaria leucostachys var. viridis	Habenaria leucostachys var. virida	TROPICOS
Habenaria michaeli	Habenaria michaelii
Hamosa minthornae	Hamosa minthorniae
Haplopappus gooddingi	Haplopappus gooddingii
Haplopappus spinulosus subsp. gooddingi	Haplopappus spinulosus subsp. gooddingii
Haplopappus spinulosus var. gooddingi	Haplopappus spinulosus var. gooddingii
Haplopappus traskae	Haplopappus traskiae
Hasseanthus blochmanae	Hasseanthus blochmaniae
Hasseanthus blochmanae subsp. blochmanae	Hasseanthus blochmaniae subsp. brevifolius
Hasseanthus blochmanae subsp. brevifolius	Hasseanthus blochmaniae subsp. brevifolius
Hedeoma costata var. pulchellum	Hedeoma costata var. pulchella
Hedeoma matomianum	Hedeoma matomiana
Hedeoma nanum	Hedeoma nana
Hedeoma nanum subsp. californicum	Hedeoma nana subsp. californica
Hedeoma nanum subsp. macrocalyx	Hedeoma nana subsp. macrocalyx
Hedeoma nanum subsp. mexicanum	Hedeoma nana subsp. mexicana
Hedeoma nanum subsp. nanum	Hedeoma nana subsp. nana
Hedeoma quercetorum	Hedeoma quercetora
Hedeoma tenuiflorum	Hedeoma tenuiflora
Heuchera merriami	Heuchera merriamii
Hibiscus lasiocarpus	Hibiscus lasiocarpos	JM; CP;SMASCH
Hibiscus lasiocarpus var. californicus	Hibiscus lasiocarpos var. californicus
Hibiscus lasiocarpus var. lasiocarpus	Hibiscus lasiocarpos var. lasiocarpos
Hibiscus lasiocarpus var. occidentalis	Hibiscus lasiocarpos var. occidentalis
Hibiscus moscheutos subsp. lasiocarpus	Hibiscus moscheutos subsp. lasiocarpos
Hibiscus moscheutos var. lasiocarpus	Hibiscus moscheutos var. lasiocarpos
Homalobus antiselli	Homalobus antisellii
Horkelia tilingi	Horkelia tilingii
Hosackia haydoni	Hosackia haydonii
Hosackia heermanni	Hosackia heermannii
Hosackia heermanni var. heermanni	Hosackia heermannii var. heermannii
Hosackia heermanni var. orbicularis	Hosackia heermannii var. orbicularis
Hulsea larseni	Hulsea larsenii
Hulsea nana var. larseni	Hulsea nana var. larsenii
Ipomoea santillani	Ipomoea santillanii
Iris hartwegi	Iris hartwegii
Iris hartwegi subsp. australis	Iris hartwegii subsp. australis
Iris hartwegi subsp. columbiana	Iris hartwegii subsp. columbiana
Iris hartwegi subsp. hartwegi	Iris hartwegii subsp. hartwegii
Iris hartwegi subsp. pinetorum	Iris hartwegii subsp. pinetorum
Iris hartwegi var. australis	Iris hartwegii var. australis
Iris hartwegi var. hartwegi	Iris hartwegii var. hartwegii
Juncus bufonius var. congdoni	Juncus bufonius var. congdonii
Juncus congdoni	Juncus congdonii
Juncus gerardii	Juncus gerardi
Juncus gerardii subsp. gerardii	Juncus gerardi subsp. gerardi
Juncus gerardii var. gerardii	Juncus gerardi var. gerardi
Koeleria gerardii	Koeleria gerardi
Lagunaria patersonii	Lagunaria patersonia
Lathyrus alefeldi	Lathyrus alefeldii
Lathyrus goldsteinae	Lathyrus goldsteiniae
Lathyrus jepsoni	Lathyrus jepsonii
Lathyrus vestitus subsp. alefeldi	Lathyrus vestitus subsp. alefeldii
Lathyrus vestitus var. alefeldi	Lathyrus vestitus var. alefeldii
Lauro-cerasus lyoni	Lauro-cerasus lyonii
Lembertia congdoni	Lembertia congdonii
Lepidium jaredi	Lepidium jaredii
Lepidium jaredi subsp. album	Lepidium jaredii subsp. album
Lepidium jaredi subsp. jaredi	Lepidium jaredii subsp. jaredii
Leptospermum laevigata	Leptospermum laevigatum	SMASCH
Lessingia lemmoni	Lessingia lemmonii
Lessingia lemmoni var. lemmoni	Lessingia lemmonii var. lemmonii
Lessingia lemmoni var. ramulosissima	Lessingia lemmonii var. ramulosissima
Leucothoe davisae	Leucothoe davisiae
Lewisia columbiana subsp. congdoni	Lewisia columbiana subsp. congdonii
Lewisia congdoni	Lewisia congdonii
Linanthus floribundus subsp. glabrus	Linanthus floribundus subsp. glaber
Linosyris bigelovi	Linosyris bigelovii
Linosyris bigelowi	Linosyris bigelovii
Linosyris bigelowii	Linosyris bigelovii
Lithocarpus densiflora	Lithocarpus densiflorus
Lithocarpus densiflora subsp. echinoides	Lithocarpus densiflorus subsp. echinoides
Lithocarpus densiflora var. echinoides	Lithocarpus densiflorus var. echinoides
Lithophragma maxima	Lithophragma maximum
Lithophragma affinis subsp. affinis	Lithophragma affine subsp. affine
Lithophragma affinis subsp. mixus	Lithophragma affine subsp. mixtum
Lithophragma austromontana	Lithophragma austromontanum
Lithophragma breviloba	Lithophragma brevilobum
Lithophragma bulbifera	Lithophragma bulbiferum
Lithophragma heterophylla	Lithophragma heterophyllum
Lithophragma parviflora	Lithophragma parviflorum
Lithophragma scabrella	Lithophragma scabrellum
Lithophragma trifoliata	Lithophragma trifoliatum
Lithophragma triloba	Lithophragma trilobum
Lithophragma tripartita	Lithophragma tripartitum
Lithospermum glabra	Lithospermum glabrum
Lomatium congdoni	Lomatium congdonii
Lomatium foeniculaceum subsp. macdougali	Lomatium foeniculaceum subsp. macdougalii
Lomatium foeniculaceum var. macdougali	Lomatium foeniculaceum var. macdougalii
Lomatium macdougalii	Lomatium macdougalii
Lotus bioletti	Lotus biolettii
Lotus bioletti var. bioletti	Lotus biolettii var. biolettii
Lotus bioletti var. spiralis	Lotus biolettii var. spiralis
Lotus dendroideus var. traskae	Lotus dendroideus var. traskiae
Lotus haydoni	Lotus haydonii
Lotus heermanni	Lotus heermannii
Lotus heermanni var. eriophorus	Lotus heermannii var. eriophorus
Lupinus abramsi	Lupinus abramsii
Lupinus albifrons var. abramsi	Lupinus albifrons var. abramsii
Lupinus andersoni	Lupinus andersonii
Lupinus andersoni var. apertus	Lupinus andersonii var. apertus
Lupinus andersoni var. christinae	Lupinus andersonii var. christinae
Lupinus andersoni var. fulcratus	Lupinus andersonii var. fulcratus
Lupinus andersoni var. grayi	Lupinus andersonii var. grayi
Lupinus benthami	Lupinus benthamii
Lupinus benthami var. benthami	Lupinus benthamii var. benthamii
Lupinus benthami var. opimus	Lupinus benthamii var. opimus
Lupinus brittoni	Lupinus brittonii
Lupinus campbellae	Lupinus campbelliae
Lupinus campbellae var. bernardinus	Lupinus campbelliae var. bernardinus
Lupinus campbellae var. campbellae	Lupinus campbelliae var. campbelliae
Lupinus culbertsoni	Lupinus culbertsonii
Lupinus dalesae	Lupinus dalesiae
Lupinus densiflorus var. mcgregori	Lupinus densiflorus var. mcgregorii
Lupinus durani	Lupinus duranii
Lupinus edwin-livingstoni	Lupinus edwin-livingstonii
Lupinus formosus var. clemensae	Lupinus formosus var. clemensiae
Lupinus lacus-huntingtoni	Lupinus lacus-huntingtonii
Lupinus lacus-payetti	Lupinus lacus-payettii
Lupinus lyalli	Lupinus lyallii
Lupinus lyalli subsp. lyalli	Lupinus lyallii subsp. lyallii
Lupinus lyalli subsp. washoensis	Lupinus lyallii subsp. washoensis
Lupinus lyalli var. danaus	Lupinus lyallii var. danaus
Lupinus lyalli var. fruticulosus	Lupinus lyallii var. fruticulosus
Lupinus lyalli var. lyalli	Lupinus lyallii var. lyallii
Lupinus lyalli var. villosus	Lupinus lyallii var. villosus
Lupinus pendeltoni	Lupinus pendeltonii
Lysichiton americanum	Lysichiton americanus	CP
Lysichiton americanum	Lysichiton americanus	TROPICOS
Macronema imbricatum	Macronema imbricata
Mahonia higginsae	Mahonia higginsiae
Malacothrix clevelandi	Malacothrix clevelandii
Malacothrix clevelandi var. clevelandi	Malacothrix clevelandii var. clevelandii
Malacothrix clevelandi var. stebbinsii	Malacothrix clevelandii var. stebbinsii
Marah fabaceus	Marah fabacea	JM
Marah fabaceus var. agrestis	Marah fabacea var. agrestis	JM
Marah horridus	Marah horrida	JM
Marah macrocarpus	Marah macrocarpa	JM
Marah macrocarpus var. macrocarpus	Marah macrocarpa var. macrocarpa	JM
Marah macrocarpus var. major	Marah macrocarpa var. major	JM
Marah macrocarpus var. micranthus	Marah macrocarpa var. micrantha	TROPICOS
Marah oreganus	Marah oregana	JM
Martynia altheaefolia	Martynia altheifolia
Medicago hispida var. confinus	Medicago hispida var. confinis	ICPN
Melilotus alba	Melilotus albus	CP
Melilotus indica	Melilotus indicus	CP
Microbahia lemmoni	Microbahia lemmonii
Nama aretioides var. californicum	Nama aretioides var. californica
Nama aretioides var. multiflorum	Nama aretioides var. multiflora
Nama argenteum	Nama argentea
Nama arizonicum	Nama arizonica	
Nama californicum	Nama californica	
Nama carnosum	Nama carnosa	
Nama demissum	Nama demissa	
Nama demissum var. covillei	Nama demissa var. covillei	
Nama demissum var. demissum	Nama demissa var. demissa	
Nama demissum var. deserti	Nama demissa var. deserti	
Nama densum	Nama densa	
Nama densum var. densum	Nama densa var. densa	
Nama densum var. parviflorum	Nama densa var. parviflora	
Nama depressum	Nama depressa	
Nama dichotomum	Nama dichotoma	
Nama dichotomum var. dichotomum	Nama dichotoma var. dichotoma	
Nama foliosum	Nama foliosa	
Nama hispidum	Nama hispida	
Nama hispidum var. hispidum	Nama hispida var. hispida	
Nama hispidum var. mentzelii	Nama hispida var. mentzelii	
Nama hispidum var. revolutum	Nama hispida var. revoluta	
Nama hispidum var. spathulatum	Nama hispida var. spathulata	
Nama humifuscum	Nama humifusca	
Nama humifusum	Nama humifusca	
Nama jamaicense	Nama jamaicensis	
Nama macranthum	Nama macrantha	
Nama origanifolium	Nama origanifolia	
Nama origanifolium var. origanifolium	Nama origanifolia var. origanifolia	
Nama origanifolium var. pedunculatum	Nama origanifolia var. pedunculata	
Nama parvifolium	Nama parvifolia	
Nama pusillum	Nama pusilla	
Nama retrorsum	Nama retrorsa	
Nama sandwicense	Nama sandwicensis	
Nama sandwicense var. laysanicum	Nama sandwicensis var. laysanica	
Nama sandwicense var. sandwicense	Nama sandwicensis var. sandwicensis	
Nama spathulatum	Nama spathulata	
Nama stenocarpum	Nama stenocarpa	
Nama stenophyllum	Nama stenophylla	
Nama stenophyllum var. egenum	Nama stenophylla var. egena	
Nama stenophyllum var. flavescens	Nama stenophylla var. flavescens	
Nama stenophyllum var. stenophyllum	Nama stenophylla var. stenophylla	
Nama systylum	Nama systyla	
Nama tenue	Nama tenuis	
Nama torynophyllum	Nama torynophylla	
Nama undulatum	Nama undulata	
Nama xylopodum	Nama xylopoda
Nassella formicara	Nassella formicarum	JM
Nasturtium gambeli	Nasturtium gambelii
Nasturtium gambelli	Nasturtium gambelii
Nasturtium gambellii	Nasturtium gambelii
Nasturtium sinuatum var. columbae	Nasturtium sinuatum var. columbiae
Navarretia bowmanae	Navarretia bowmaniae
Navarretia eastwoodae	Navarretia eastwoodiae
Nemophila austinae	Nemophila austiniae
Nemophila evermanni	Nemophila evermannii
Nemophila parviflora var. austinae	Nemophila parviflora var. austiniae
Neolloydia johnsoni	Neolloydia johnsonii
Nicotiana clevelandi	Nicotiana clevelandii
Nicotiana stocktoni	Nicotiana stocktonii
Nuphar luteum	Nuphar lutea
Nuphar luteum	Nuphar lutea	TROPICOS
Nuphar luteum subsp. luteum	Nuphar lutea subsp. lutea	TROPICOS
