
#old file list pre-2018 CCH1 alter names
#Sidalcea malviflora var. sparsifolia	Sidalcea malviflora subsp. sparsifolia	NO VAR COMB for sparsifolia; TROPICOS; ICPN indicates this var. is published, leave in but comment out now
Heterotheca oregana var. compacta	Heterotheca oregona var. compacta
Heterotheca oregana var. rudis	Heterotheca oregona var. rudis
Heterotheca sessiflora subsp. echioides	Heterotheca sessiliflora subsp. echioides
Heterotheca sessiflora var. camphorata	Heterotheca sessiliflora var. camphorata
Heterotheca sessilflora	Heterotheca sessiliflora
Heterotheca sessiliflora ssp. v. sanjacinten	Heterotheca sessiliflora var. sanjacintensis
Heterotheca sessiliflora subsp. bolandleri	Heterotheca sessiliflora subsp. bolanderi
Heterotheca sessiliflora subsp. Echioides	Heterotheca sessiliflora subsp. echioides
Heterotheca sessiliflora subsp. echioides var. camphorata	Heterotheca sessiliflora var. camphorata
Heterotheca sessiliflora subsp. echioides var. echioides	Heterotheca sessiliflora var. echioides
Heterotheca sessiliflora subsp. echoides	Heterotheca sessiliflora subsp. echioides
Heterotheca sessiliflora var. echiodes	Heterotheca sessiliflora var. echioides
Heterotheca sessiliflora var. v. sanjacinten	Heterotheca sessiliflora var. sanjacintensis
Heterotheca villosa (pursh) var. hispida	Heterotheca villosa var. hispida
Heterothecia oregona	Heterotheca oregona
Heuchera Hirsutissima	Heuchera hirsutissima
Heuchera micranthra var. erubescens	Heuchera micrantha var. erubescens
Heuchera rubescens subsp. pachypoda f. ambigua	Heuchera rubescens f. ambigua
Heuchera rubescens var. pachypoda f. ambigua	Heuchera rubescens f. ambigua
Hibiscus lasiocarpus subsp. occidentalis	Hibiscus lasiocarpos var. occidentalis	NO SUBSP COMB for occidentalis; TROPICOS
Hibiscus rosa-sineusis	Hibiscus rosa-sinensis
Hierachium albiflorum	Hieracium albiflorum
Hierachium horridum	Hieracium horridum
Hierachloe occidentalis	Hierochloe occidentalis
Hieracium albiiflorum	Hieracium albiflorum
Hieracium fendeleri	Hieracium fendleri
Hieracium horricum	Hieracium horridum
Hieracium murorumn	Hieracium murorum
Hieracium souleri	Hieracium scouleri
Hierochloe occidentale	Hierochloe occidentalis
Hierochloe occidentalis Buckley	Hierochloe occidentalis
HierochloÎ macrophylla Thurber ex Bolander	Hierochloe macrophylla
HierochloÎ occidentalis Buckley	Hierochloe occidentalis
Hippuris vulagaris	Hippuris vulgaris
Hippurus vulgaris	Hippuris vulgaris
Hirscfeldia incana	Hirschfeldia incana
Hirschfeldia incana brassica	Hirschfeldia incana
Hirschfeldia incanabrassica	Hirschfeldia incana
Hisbiscus lasiocarpus var. occidentalis	Hibiscus lasiocarpos var. occidentalis
Hoackia gracilis	Hosackia gracilis
Hoffmanseggia densiflora	Hoffmannseggia densiflora
Hoffmanseggia glauca	Hoffmannseggia glauca
Hoffmanseggia microphylla	Hoffmannseggia microphylla
Holcus Lanatus	Holcus lanatus
Holcus sorghum var. sundanensis	Holcus sorghum var. sudanensis
Holeodiscus discolor	Holodiscus discolor
Holodiscus discolor var. blabrescens	Holodiscus discolor var. glabrescens
Holodiscus discolor var. dumosa	Holodiscus discolor var. dumosus
Hordem marinum subsp. gussoneanum	Hordeum marinum subsp. gussoneanum
Hordeulm murinum	Hordeum murinium
Hordeum brachantherum subsp. brachyantherum	Hordeum brachyantherum subsp. brachyantherum
Hordeum brachyantheram	Hordeum brachyantherum
Hordeum brachyantherum subsp. branchyantherum	Hordeum brachyantherum subsp. brachyantherum
Hordeum brachyantheum	Hordeum brachyantherum
Hordeum bracyantherum	Hordeum brachyantherum
Hordeum californicum subsp. californicum	Hordeum californicum
Hordeum californicum var. californicum	Hordeum californicum
Hordeum inercedens	Hordeum intercedens
Hordeum L.	Hordeum
Hordeum marinum subsp. gussonenum	Hordeum marinum subsp. gussoneanum
Hordeum marinum subsp. gussonianum	Hordeum marinum subsp. gussoneanum
Hordeum marinum subsp. gussonneanum	Hordeum marinum subsp. gussoneanum
Hordeum marinum subsp. leporinum	Hordeum murinum subsp. leporinum
Hordeum murinium subsp. murinum	Hordeum murinum subsp. murinum
Hordeum murinum glaucum	Hordeum murinum subsp. glaucum
Hordeum murinum ssp. gglaucum	Hordeum murinum subsp. glaucum
Hordeum murinum subsp. gglaucum	Hordeum murinum subsp. glaucum
Hordeum murinum subsp. gussoneanarum	Hordeum marinum subsp. gussoneanum
Hordeum murium subsp. leporinum	Hordeum murinum subsp. leporinum
Hordeum stebbensii	Hordeum stebbinsii
Horkelia calfornica var. californica	Horkelia californica var. californica
Horkelia cuneata subsp. ‘puberul	Horkelia cuneata subsp. puberula
Horkelia cuneata subsp. ‘puberula	Horkelia cuneata subsp. puberula
Horkelia fusca var. pseudocapitala	Horkelia fusca var. pseudocapitata
Horkelia purpurescens	Horkelia purpurascens
Hornungia procumbes	Hornungia procumbens
Hosackia crassifolia var. c.	Hosackia crassifolia var. crassifolia
Hosackia crassifolius	Hosackia crassifolia
Hosackia crassifolius var. crassifolius	Hosackia crassifolia var. crassifolia
Hosackia crassifolius var. otayensis	Hosackia crassifolia var. otayensis
Hosackia oblongifolia var. o.	Hosackia oblongifolia var. oblongifolia
Hosackia oblongifolius subsp. oblongifolius	Hosackia oblongifolia var. oblongifolia	NO SUBSP COMB for oblongifolia; TROPICOS
Hosackia oblongifolius var. oblongifolius	Hosackia oblongifolia var. oblongifolia
Hosackia pinnatus	Hosackia pinnata
Howelliela ovatum	Howelliella ovata
Hugelia brautonii	Hugelia brauntonii
Hugelia densifloria	Hugelia densifolia
Hulsea aligda	Hulsea algida
Hulsea vestita subsp. pygma	Hulsea vestita subsp. pygmaea
Humulus luplus	Humulus lupulus
Hutchinsia procumbeus	Hutchinsia procumbens
Hydastilus rivularis	Hydastylus rivularis
Hydrophyllum capitum	Hydrophyllum capitatum
Hymenopappus filifolius subsp. nana	Hymenopappus filifolius subsp. nanus
Hymenopappus filifolius var. nana	Hymenopappus filifolius var. nanus
Hymenoxys acaulis var. arizonicus	Hymenoxys acaulis var. arizonica
Hymenoxys copperi	Hymenoxys cooperi
Hyparrhenia hirta n/a	Hyparrhenia hirta
Hyperchaeris glabra	Hypochaeris glabra
Hyperchaeris radicata	Hypochaeris radicata
Hypericaum scouleri	Hypericum scouleri
Hypericum anagalloidea	Hypericum anagalloides
Hypericum anagalloides var. cham. & schlecht.	Hypericum anagalloides
Hypericum anallagoides	Hypericum anagalloides
Hypericum canariensis	Hypericum canariense
Hypericum formosum kunth. subsp. scouleri (hook.) j. coulter	Hypericum formosum subsp. scouleri
Hypericum formosum kunth. subsp. scouleri (hook). j. coulter	Hypericum formosum subsp. scouleri
Hypericum formosum kunth. var. scouleri (hook.) j. coulter	Hypericum formosum var. scouleri
Hypericum formosum kunth. var. scouleri (hook). j. coulter	Hypericum formosum var. scouleri
Hypericum mutilum L.	Hypericum mutilum
Hypericum perforatum l.	Hypericum perforatum
Hypericum scouleri hook.	Hypericum scouleri
Hypericum sp.	Hypericum
Hypochoeris	Hypochaeris
Hypolepis califonica	Hypolepis californica
Hyptis emoryi subsp. emoryi	Hyptis emoryi var. emoryi	NO SUBSP COMB FOR emoryi; TROPICOS
Hyptis emoyri	Hyptis emoryi
Ilex aquilfolium	Ilex aquifolium
Ilianmna bakeri	Iliamna bakeri
Ilianmna latibracteata	Iliamna latibracteata
Impatiens balfouri	Impatiens balfourii
Impatiens wallerana	Impatiens walleriana
Ipomopsis aggregata subsp. formosissimus	Ipomopsis aggregata subsp. formosissima
Ipomopsis aggregata var. formosissimus	Ipomopsis aggregata subsp. formosissima	NO VAR COMB FOR formosissima; TROPICOS
Ipomopsis teniufolia	Ipomopsis tenuifolia
Iris √óthompsonii R. C. Foster	Iris thompsonii
Iris hartweggi	Iris hartwegii
Iris hartweggii	Iris hartwegii
Iris lansdaleana	Iris landsdaleana
Iris macrosipphon	Iris macrosiphon
Iris mocrosiphon	Iris macrosiphon
Iris pseudoacorus	Iris pseudacorus
Iris x thompsonii	Iris X thompsonii
Iso√´tes bolanderi	Isoetes bolanderi
Iso√´tes howellii	Isoetes howellii
Iso√´tes nuttallii	Isoetes nuttallii
Iso√´tes occidentalis	Isoetes occidentalis
Iso√´tes orcuttii	Isoetes orcuttii
Isoccoma menziesii	Isocoma menziesii
Isocoma acradenius subsp. eremophila	Isocoma acradenia subsp. eremophila
Isocoma acradenius subsp. eremophilus	Isocoma acradenia subsp. eremophila
Isocoma menziesii var. venonioides	Isocoma menziesii var. vernonioides
Isocoma menziesii var. vernoniodes	Isocoma menziesii var. vernonioides
Isocoma menziesii var. vernonoides	Isocoma menziesii var. vernonioides
Isocoma menziesii var. veronioides	Isocoma menziesii var. vernonioides
Isocoma venetus	Isocoma veneta
Isocoma venetus var. sedoides	Isocoma veneta var. sedoides
Isoëtes bolanderi	Isoetes bolanderi
Isoëtes howellii	Isoetes howellii
Isoetes howleii	Isoetes howellii
Isoetes nuttaillii	Isoetes nuttallii
Isoetes nuttalii	Isoetes nuttallii
Isoëtes nuttallii	Isoetes nuttallii
Isoetes orcutti	Isoetes orcuttii
Isoëtes orcutti	Isoetes orcuttii
Isoëtes orcuttii	Isoetes orcuttii
Isoëtess occidentalis	Isoetes occidentalis
Isolepis setaceus	Isolepis setacea
Isomeria arborea	Isomeris arborea
Isomeria arborea subsp. angustatata	Isomeris arborea var. angustata	NO SUBSP COMB FOR angustata; TROPICOS
Isomeria arborea subsp. globosa	Isomeris arborea var. globosa	NO SUBSP COMB FOR globosa; TROPICOS
Isomeris aborea	Isomeris arborea
Isomeris arborea subsp. angustata	Isomeris arborea var. angustata	NO SUBSP COMB FOR angustata; TROPICOS
Isomeris arborea subsp. globosa	Isomeris arborea var. globosa	NO SUBSP COMB FOR globosa; TROPICOS
Iva axillaries subsp. robustior	Iva axillaris subsp. robustior
Iva cilata	Iva ciliata
Iva hayseiana	Iva hayesiana
Iva hyesiana	Iva hayesiana
Ivesia kingiivarkingii	Ivesia kingii var. kingii
Ivesia pickeringia	Ivesia pickeringii
Ivesia purpurasens	Ivesia purpurascens
Ivesia purpurescens subsp. congdonis	Ivesia purpurascens subsp. congdonis
Ivesia pymaea	Ivesia pygmaea
Jarava speciosum	Jarava speciosa
Jensia rammi	Jensia rammii
Juglans californica var. var	Juglans californica
Juglans hindii	Juglans hindsii
Juglans hindsii var	Juglans hindsii
Juncuc balticus	Juncus balticus
Juncus articus var. mexicanus	Juncus arcticus var. mexicanus
Juncus balitcus	Juncus balticus
Juncus baliticus var. balticus	Juncus balticus var. balticus
Juncus balticus s.l.	Juncus balticus
Juncus balticus subsp.	Juncus balticus
Juncus bufonis var. bufonis	Juncus bufonius var. bufonius
Juncus cogdonii	Juncus congdonii
Juncus covellei var. obtusatus	Juncus covillei var. obtusatus
Juncus dichotomous	Juncus dichotomus
Juncus dubious	Juncus dubius
Juncus effus subsp. solutus	Juncus effusus subsp. solutus
Juncus effuses	Juncus effusus
Juncus effusus subsp. exiguus	Juncus effusus var. exiguus	NO SUBSP COMB for exiguus; TROPICOS
Juncus effusus var. austrocalifornicus	Juncus effusus subsp. austrocalifornicus	NO VAR COMB FOR austrocalifornicus; TROPICOS	
Juncus effusus var. hesperius	Juncus effusus subsp. hesperius	NO VAR COMB
Juncus ensifoliu	Juncus ensifolius
Juncus fulcatus subsp. fulcatus	Juncus falcatus subsp. falcatus
Juncus hersperius	Juncus hesperius
Juncus kelloggii vel. aff.	Juncus kelloggii
Juncus leiospermus subsp. shartii	Juncus leiospermus subsp. ahartii
Juncus leiospermus var. shartii	Juncus leiospermus var. ahartii
Juncus leseuerii	Juncus lescurii
Juncus leseuerii var. leseuerii	Juncus lescurii var. lescurii	JM
Juncus leseuerii var. tracyi	Juncus lescurii	var. tracyi	JM
Juncus macrandus	Juncus macrandrus
Juncus mexicana	Juncus mexicanus
Juncus obtustatus	Juncus obtusatus
Juncus occientalis	Juncus occidentalis
Juncus orthophylus	Juncus orthophyllus
Juncus orthopyllus	Juncus orthophyllus
Juncus phaeocephalus var. paniculata	Juncus phaeocephalus var. paniculatus
Juncus saximontanus var.	Juncus saximontanus
Juncus tneuis	Juncus tenuis
Juncus torryi	Juncus torreyi
Juncus unicialis	Juncus uncialis
Juncus usitatis	Juncus usitatus
Juncus xiphiodes	Juncus xiphioides
Juncus xiphioidis	Juncus xiphioides
Juncus xiphoides	Juncus xiphioides
Juncus xiphoides var. auratus	Juncus xiphioides var. auratus
Juniperus californica forma lutheyana	Juniperus californica f. lutheyana
Juniperus californicaformalutheyana	Juniperus californica f. lutheyana
Juniperus californicus	Juniperus californica
Juniperus communis var. saratilis	Juniperus communis var. saxatilis
Juniperus occidentalis subsp. ausralis	Juniperus occidentalis subsp. australis
Juniperus osteoperma	Juniperus osteosperma
Juniperus x media	Juniperus X media
Justica californica	Justicia californica
Justicia california	Justicia californica
Kalmia Microphylla subsp. microphylla	Kalmia microphylla subsp. microphylla
Keckiella antirhinoides	Keckiella antirrhinoides
Keckiella antirrhinoides subsp. microphyll	Keckiella antirrhinoides subsp. microphylla
Keckiella antirrhinoides var. antirrinoides	Keckiella antirrhinoides var. antirrhinoides
Keckiella atirrhinoides	Keckiella antirrhinoides
Keckiella breviflora subsp. brevifolia	Keckiella breviflora subsp. breviflora
Keckiella ternataternata	Keckiella ternata
Keckiella ternaths	Keckiella ternata
Kellogia galioides	Kelloggia galioides
Kickxia elantine	Kickxia elatine
Koeleria micrantha	Koeleria macrantha
Koeleria phaleoides	Koeleria phleoides
Krascheninikovia lanata	Krascheninnikovia lanata
Krascheninnikovia lanta	Krascheninnikovia lanata
Krynitzia micromeres	Krynitzkia micromeres
Kyphosia bolanderi	Kyhosia bolanderi
La'nnecia coulteri	Laennecia coulteri
Lablab purpurea	Lablab purpureus
Lactuca scatiola	Lactuca scariola
Lactuca seriola	Lactuca serriola
Lactuca serriola subsp. integrifolia	Lactuca serriola f. integrifolia
Lactuca serriola var. integrata	Lactuca scariola var. integrata
Lactuca tartarica subsp. pulchella	Lactuca tatarica subsp. pulchella
Lactuca tatarica subsp. puchella	Lactuca tatarica subsp. pulchella
Lactuca tatarica var. puchella	Lactuca tatarica var. pulchella
Laennecia coulter	Laennecia coulteri
Laënnecia coulteri	Laennecia coulteri
Laennecia schiediana	Laennecia schiedeana
Laennicia coulteri	Laennecia coulteri
Lagophylla diabloensis	Lagophylla diabolensis
Lagophylla ramosissima var. ramossissima	Lagophylla ramosissima subsp. ramosissima	NO VAR COMB FOR ramosissima; TROPICOS
Lagophylla ramosissma subsp. ramosissma	Lagophylla ramosissima subsp. ramosissima
Lagophylla ramossissima	Lagophylla ramosissima
Lagunaria pattersonii	Lagunaria patersonia
Lahtyrus vestitus subsp. laetiflorus	Lathyrus vestitus subsp. laetiflorus
Lamarkia aurea	Lamarckia aurea
Lamium amplecicaule	Lamium amplexicaule
Lamium Amplexicaule	Lamium amplexicaule
Langliosia setosissima subsp. punctata	Langloisia setosissima subsp. punctata
Lantana camera	Lantana camara
LaÔnnecia coulteri	Laennecia coulteri
Lapana communis	Lapsana communis
Lapeyrousia juncea	Lapeirousia juncea
Lappalu redowskii	Lappula redowskii
Lappula occindentalis var. occidentalis	Lappula occidentalis var. occidentalis
Lappula redowski	Lappula redowskii
Lappula redowski var. cupulata	Lappula redowskii var. cupulata
Lappula redowskii var. redowski	Lappula redowskii var. redowskii
Larrea divercata	Larrea divaricata
Larrea tridenta	Larrea tridentata
Larrea tridentada	Larrea tridentata
Lastenia gracilis	Lasthenia gracilis
Lasthenia coronata	Lasthenia coronaria
Lasthenia fremontti	Lasthenia fremontii
Lasthenia glabrata subsp. coutleri	Lasthenia glabrata subsp. coulteri
Lasthenia grcilis	Lasthenia gracilis
Lasthenis glabrata subsp. glabrata	Lasthenia glabrata subsp. glabrata
Lathenia glaberrima	Lasthenia glaberrima
Lathrus vestitus subsp. alefldii	Lathyrus vestitus subsp. alefeldii
Lathrus vestitus var. alefeldii	Lathyrus vestitus var. alefeldii
Lathryrus vestitus subsp. alefeldii	Lathyrus vestitus subsp. alefeldii
Lathryus jepsonii var. jepsonii	Lathyrus jepsonii var. jepsonii
Lathryus nevadensis var. nevadensis	Lathyrus nevadensis var. nevadensis
Lathryus sulphureus	Lathyrus sulphureus
Lathryus tingitanus	Lathyrus tingitanus
Lathyrus aggr. vestitus	Lathyrus vestitus
Lathyrus alfeldii	Lathyrus alefeldii
Lathyrus atifolius	Lathyrus latifolius
Lathyrus laetiflorus subsp. alefledii	Lathyrus laetiflorus subsp. alefeldii
Lathyrus lanzwertii var. aridus	Lathyrus lanszwertii var. aridus
Lathyrus latiflorus	Lathyrus laetiflorus
Lathyrus quercitorum	Lathyrus quercetorum
Lathyrus sp.	Lathyrus
Lathyrus spaericus	Lathyrus sphaericus
Lathyrus sulfureus	Lathyrus sulphureus
Lathyrus suphureus	Lathyrus sulphureus
Lathyrus undetermined	Lathyrus
Lathyrus vesitus subsp. laetiflorus	Lathyrus vestitus subsp. laetiflorus
Lathyrus vestistus var. vestitus	Lathyrus vestitus var. vestitus
Lathyrus vestitus subsp. alefledii	Lathyrus vestitus subsp. alefeldii
Lathyrus vestitus subsp. alfeldii	Lathyrus vestitus subsp. alefeldii
Lathyrus vestitus subsp. laetiflora	Lathyrus vestitus subsp. laetiflorus
Lathyrus vestitus subsp. laetilforus	Lathyrus vestitus subsp. laetiflorus
Lathyrus vestitus subsp. latiflorus	Lathyrus vestitus subsp. laetiflorus
Lathyrus vestitus subsp. leavicarpus	Lathyrus vestitus subsp. laevicarpus
Lathyrus vestitus var. alfeldii	Lathyrus vestitus var. alefeldii
Lathyrus vestitus var. ochrapetalus	Lathyrus vestitus var. ochropetalus
Lathyrus vstitus subsp. laetiflorus	Lathyrus vestitus subsp. laetiflorus
Lathyrusq vesitus subsp. laetiflorus	Lathyrus vestitus subsp. laetiflorus
Lavatera assurgentifolia	Lavatera assurgentiflora
Layia carnosus	Layia carnosa
Layia fremontill	Layia fremontii
Layia heterobricha	Layia heterotricha
Layia heterotrichia	Layia heterotricha
Layia hierciodes	Layia hieracioides
Layia hierocloides	Layia hieracioides
Layia pentachaeta subsp.pentachaeta	Layia pentachaeta subsp. pentachaeta
Layia pentacheata subsp. albida	Layia pentachaeta subsp. albida
Layia plateglossa subsp. platyglossa	Layia platyglossa subsp. platyglossa
Layia platiglossa	Layia platyglossa
Layia platygloss	Layia platyglossa
Layia playtyglossa	Layia platyglossa
Ledum glandulosa subsp. californicum	Ledum glandulosum var. californicum	NO SUBSP COMB FOR californicum; TROPICOS
Ledum glandulosa subsp. columbianum	Ledum glandulosum subsp. columbianum
Ledum glandulosa var. californicum	Ledum glandulosum var. californicum
Ledum glandulosa var. columbianum	Ledum glandulosum var. columbianum
Ledum glandulosum subsp. californicum	Ledum glandulosum var. californicum	NO SUBSP COMB for californicum; TROPICOS
Ledum glandulosum var. californica	Ledum glandulosum var. californicum
Lemna minuata	Lemna minuta
Lemna sp.	Lemna
Lemna triscula	Lemna trisulca
Leontodon saxalilis subsp. longirostris	Leontodon saxatilis subsp. longirostris
Leontodon saxatalis	Leontodon saxatilis
Leontodon saxatilis subsp. saxitilis	Leontodon saxatilis subsp. longirostris
Leontodon saxatlis subsp. longirostris	Leontodon saxatilis subsp. longirostris
Leonurus sibericus	Leonurus sibiricus
Leotodon saxatilis subsp. longirostris	Leontodon saxatilis subsp. longirostris
Lepechina calycina	Lepechinia calycina
Lepechinia fragans	Lepechinia fragrans
Lepidium chalepensis	Lepidium chalepense
Lepidium densiflorum var. microcarpum	Lepidium densiflorum var. macrocarpum
Lepidium dictoyotum var. acutidens	Lepidium dictyotum var. acutidens
Lepidium dictylotum	Lepidium dictyotum
Lepidium dictyotum var. microcarpum	Lepidium dictyotum var. macrocarpum
Lepidium didymus	Lepidium didymum
Lepidium jarediia subsp. lbum	Lepidium jaredii subsp. album
Lepidium lasiocapum subsp. lasiocarpum	Lepidium lasiocarpum subsp. lasiocarpum
Lepidium lasiocarpum var. lasioarpum	Lepidium lasiocarpum var. lasiocarpum
Lepidium latipes subsp. latipes	Lepidium latipes var. latipes	NO SUBSP COMB for latipes; TROPICOS
Lepidium nitidium	Lepidium nitidum
Lepidium oblongum var. cf. insulare	Lepidium oblongum var. insulare
Lepidium pubicarpum	Lepidium pubecarpum
Lepidium ramosissimum var. bourgeaunum	Lepidium ramosissimum var. bourgeauanum
Lepidium virginicum subsp. pubescens	Lepidium virginicum var. pubescens	NO SUBSP COMB for pubescens; TROPICOS
Lepidium virginicum subsp. robinsonii	Lepidium virginicum var. robinsonii	NO SUBSP COMB for robinsonii; TROPICOS
Lepidospartum squamatum var. objetum	Lepidospartum squamatum var. obtectum
Lepidospartum squamatum var.objetum	Lepidospartum squamatum var. obtectum
Leptochloa fascicularis var. facscicularis	Leptochloa fascicularis var. fascicularis
Leptochloa fusca subsp. fascularis	Leptochloa fusca subsp. fascicularis
Leptochloa fusca subsp. uninerva	Leptochloa fusca subsp. uninervia
Leptochloa fusca var. uninerva	Leptochloa fusca subsp. uninervia	NO VAR COMB FOR uninervia; TROPICOS
Leptodactylon californicum subsp. brecitrichomum	Leptodactylon californicum subsp. brevitrichomum
Leptodactylon californicum subsp. glandulosa	Leptodactylon californicum subsp. glandulosum
Leptodactylon pungens subsp. Pulchriflorum	Leptodactylon pungens subsp. pulchriflorum
Leptosiphon aurea	Leptosiphon aureus
Leptosiphon aureus subsp. Aureus	Leptosiphon aureus subsp. aureus
Leptosiphon bolanderei	Leptosiphon bolanderi
Leptosiphon brevicula	Leptosiphon breviculus
Leptosiphon ciliantus	Leptosiphon ciliatus
Leptosiphon ciliata	Leptosiphon ciliatus
Leptosiphon floribundum subsp. hallii	Leptosiphon floribundus subsp. hallii
Leptosiphon floribundum var. hallii	Leptosiphon floribundus subsp. hallii	NO SUBSP COMB for hallii; TROPICOS
Leptosiphon liniflora subsp. pharnaceoides	Leptosiphon liniflorus subsp. pharnaceoides
Leptosiphon parviflorus linanthus	Leptosiphon parviflorus
Leptosiphon parvifloruslinanthus	Leptosiphon parviflorus
Leptosiphon pungens subsp. pulchriflorus	Linanthus pungens subsp. pulchriflorus
Leptosiphon pygmaeusssppygmaeus	Leptosiphon pygmaeus subsp. pygmaeus
Leptosiphpon ciliata	Leptosiphon ciliatus
Leptospermum laevigata	Leptospermum laevigatum
Leptospermum laevigatus	Leptospermum laevigatum
Leptospermum scoparium subsp. nichellsii	Leptospermum scoparium var. nichollsii	NO SUBSP COMB for nichollsii; TROPICOS
Leptospermum scoparium var. nichellsii	Leptospermum scoparium var. nichollsii
Leptosyne celliopsidea	Leptosyne calliopsidea
Lessingia filaginafolia subsp. californica	Lessingia filaginifolia subsp. californica
Lessingia filaginifolia var. filaginifolia [ corethrogyne filaginifolia var. bernardina	Lessingia filaginifolia var. filaginifolia
Lessingia filanginifolia subsp. californica	Lessingia filaginifolia subsp. californica
Lessingia glanulifera var. gladulifera	Lessingia glandulifera var. glandulifera
Lessingia lemonii var. ramulosissima	Lessingia lemmonii var. ramulosissima
Lessinigia hololeuca	Lessingia hololeuca
Leucelene eriocoides	Leucelene ericoides
Leucolepis acanthoneuron	Leucolepis acanthoneura
Leucophyllum frutenscens	Leucophyllum frutescens
Lewisia congdongii	Lewisia congdonii
Lewisia congdonii (homonym)	Lewisia congdonii
Lewisia laena	Lewisia leeana
Lewisia pygmaea >> glandulosa	Lewisia pygmaea
Leymus tricoides	Leymus triticoides
Leymus x multiflorus	Leymus X multiflorus
Leymus x vancouverensis	Leymus X vancouverensis
Leymus xmultiflorus	Leymus X multiflorus
Librocedrus decurens	Libocedrus decurrens
Ligustcum californicum	Ligusticum californicum
Ligusticum grayii	Ligusticum grayi
Ligustreem japoniecum	Ligustrum japonicum
Ligustrum sinensis	Ligustrum sinense
Lilium humboldtii subsp. occellatum	Lilium humboldtii subsp. ocellatum
Lilium kellyanum	Lilium kelleyanum
Lillium humboldtii	Lilium humboldtii
Lillium kelleyanum	Lilium kelleyanum
Limnanthes alba subsp. Versicolor	Limnanthes alba subsp. versicolor
Limnanthes concinnus	Linanthus concinnus
Limnanthes douglassii subsp. nivea	Limnanthes douglasii subsp. nivea
Limnophila ludovicana	Limnophila ludoviciana
Limnophila x ludoviciana	Limnophila X ludoviciana
Limnorchis veridiflora	Limnorchis viridiflora
Limonium californica	Limonium californicum
Limonium duriuscula	Limonium duriusculum
Linanthes concinnus	Linanthus concinnus
Linanthus androsacens	Linanthus androsaceus
Linanthus androseus	Linanthus androsaceus
Linanthus brevicaulus	Linanthus breviculus
Linanthus californica subsp. tomentosum	Linanthus californicus subsp. tomentosus
Linanthus californicus subsp. glandulosum	Linanthus californicus subsp. glandulosus
Linanthus californicus subsp. tomentosum	Linanthus californicus subsp. tomentosus
Linanthus californicussubsp. glandulosus	Linanthus californicus subsp. glandulosus
Linanthus campanulata	Linanthus campanulatus
Linanthus cf. breviculus	Linanthus breviculus
Linanthus concinna	Linanthus concinnus
Linanthus demissum	Linanthus demissus
Linanthus dianthiflorus subsp. farinosa	Linanthus dianthiflorus subsp. farinosus
Linanthus dichotomous	Linanthus dichotomus
Linanthus douglasii	Limnanthes douglasii
Linanthus floribunda	Linanthus floribundus
Linanthus floribundus subsp. glabrus	Linanthus floribundus subsp. glaber
Linanthus floribunidus	Linanthus floribundus
Linanthus grandiflora	Linanthus grandiflorus
Linanthus harknesii	Linanthus harknessii
Linanthus maculata	Linanthus maculatus
Linanthus montana	Linanthus montanus
Linanthus parvifolium	Loranthus parvifolius
Linanthus pungens spp. hallii	Linanthus pungens subsp. hallii
Linaria Canadensis	Linaria canadensis
Linaria gentistifolia subsp. dalmatica	Linaria genistifolia subsp. dalmatica
Linaria maroccano	Linaria maroccana
Linathus californicus	Linanthus californicus
Lindernia dubia subsp. anagallidae	Lindernia dubia var. anagallidea	NO SUBSP COMB for anagallidea; TROPICOS
Lindernia dubia var. anagallidae	Lindernia dubia var. anagallidea
Lingusticum grayi	Ligusticum grayi
Linnea borealis var. longiflora	Linnaea borealis var. longiflora
Linosyris ceruminosa	Linosyris ceruminosus
Linosyris teretifolius	Linosyris teretifolia
Linum bienne miller	Linum bienne
Linum californicum f. confertum	Linum californicum var. confertum	NO FORMA COMB FOR confertum; TROPICOS
Linum lewisii subsp.	Linum lewisii
Linum lewisii var.	Linum lewisii
Liptosiphon pygmaeus subsp. pygmaeus	Leptosiphon pygmaeus subsp. pygmaeus
Listera convalarioides	Listera convallarioides
Listera convallarioidea	Listera convallarioides
Lithocarpus densiflora subsp. echioides	Lithocarpus densiflorus subsp. echinoides
Lithocarpus densiflora var. echioides	Lithocarpus densiflorus var. echinoides
Lithocarpus densiflorus var. densiflorus f. attenuato-dentatus	Lithocarpus densiflorus f. attenuato-dentatus
Lithophgragma heterophyllum	Lithophragma heterophyllum
Lithophragma affine subsp. mixus	Lithophragma affine subsp. mixtum
Lithospermum glaber	Lithospermum glabrum
Lobelia dunni var. serrata	Lobelia dunnii var. serrata
Loeseliastrum mathewsii	Loeseliastrum matthewsii
Loeselliastrum matthewsii	Loeseliastrum matthewsii
Logifa filaginoides	Logfia filaginoides
Lolium multifllorum	Lolium multiflorum
Lolium multiflorum&gt;&gt;l. perenne	Lolium multiflorum
Lolium perennesubsp.perenne	Lolium perenne subsp. perenne
Lolium temelentum	Lolium temulentum
Lolium temulentum f. leptochaeton	Lolium temulentum var. leptochaeton	NO FORMA COMB FOR leptochaeton; TROPICOS
Lomatium californica	Lomatium californicum
Lomatium californicum with introgression from dissectumvar.multifidum	Lomatium californicum
Lomatium caruifolium var. denitculatum	Lomatium caruifolium var. denticulatum
Lomatium caruifolium var. dentriculatum	Lomatium caruifolium var. denticulatum
Lomatium caruifolium var. solanse	Lomatium caruifolium var. solanense
Lomatium carulifolium var. denticulatum	Lomatium caruifolium var. denticulatum
